size,order,algorithm,time
500,RANDOM,BubbleSortUntilNoChange,1043185
500,RANDOM,BubbleSortUntilNoChange,1052446
500,RANDOM,BubbleSortUntilNoChange,1069775
500,RANDOM,BubbleSortUntilNoChange,1079093
500,RANDOM,BubbleSortUntilNoChange,1070237
500,RANDOM,BubbleSortUntilNoChange,1049341
500,RANDOM,BubbleSortUntilNoChange,1044196
500,RANDOM,BubbleSortUntilNoChange,1038575
500,RANDOM,BubbleSortUntilNoChange,1070619
500,RANDOM,BubbleSortUntilNoChange,1067358
500,RANDOM,BubbleSortUntilNoChange,1001548
500,RANDOM,BubbleSortUntilNoChange,1014787
500,RANDOM,BubbleSortUntilNoChange,1061119
500,RANDOM,BubbleSortUntilNoChange,998543
500,RANDOM,BubbleSortUntilNoChange,973857
500,RANDOM,BubbleSortUntilNoChange,1061276
500,RANDOM,BubbleSortUntilNoChange,1076070
500,RANDOM,BubbleSortUntilNoChange,1159805
500,RANDOM,BubbleSortUntilNoChange,1054383
500,RANDOM,BubbleSortUntilNoChange,1019857
500,RANDOM,BubbleSortUntilNoChange,1035455
500,RANDOM,BubbleSortUntilNoChange,1091101
500,RANDOM,BubbleSortUntilNoChange,1116564
500,RANDOM,BubbleSortUntilNoChange,1092775
500,RANDOM,BubbleSortUntilNoChange,1032395
500,RANDOM,BubbleSortUntilNoChange,1293321
500,RANDOM,BubbleSortUntilNoChange,1190700
500,RANDOM,BubbleSortUntilNoChange,1054537
500,RANDOM,BubbleSortUntilNoChange,1023204
500,RANDOM,BubbleSortUntilNoChange,1053600
500,RANDOM,BubbleSortUntilNoChange,1109535
500,RANDOM,BubbleSortUntilNoChange,1094867
500,RANDOM,BubbleSortUntilNoChange,1050929
500,RANDOM,BubbleSortUntilNoChange,1100403
500,RANDOM,BubbleSortUntilNoChange,1085106
500,RANDOM,BubbleSortUntilNoChange,1047797
500,RANDOM,BubbleSortUntilNoChange,1049038
500,RANDOM,BubbleSortUntilNoChange,1132553
500,RANDOM,BubbleSortUntilNoChange,1035897
500,RANDOM,BubbleSortUntilNoChange,1038217
500,RANDOM,BubbleSortUntilNoChange,1124676
500,RANDOM,BubbleSortUntilNoChange,1077092
500,RANDOM,BubbleSortUntilNoChange,1129865
500,RANDOM,BubbleSortUntilNoChange,1072819
500,RANDOM,BubbleSortUntilNoChange,1079941
500,RANDOM,BubbleSortUntilNoChange,1078479
500,RANDOM,BubbleSortUntilNoChange,1061833
500,RANDOM,BubbleSortUntilNoChange,1110719
500,RANDOM,BubbleSortUntilNoChange,1099065
500,RANDOM,BubbleSortUntilNoChange,1105446
500,RANDOM,BubbleSortUntilNoChange,1104531
500,RANDOM,BubbleSortUntilNoChange,1047872
500,RANDOM,BubbleSortUntilNoChange,1029598
500,RANDOM,BubbleSortUntilNoChange,1041787
500,RANDOM,BubbleSortUntilNoChange,1049757
500,RANDOM,BubbleSortUntilNoChange,1031483
500,RANDOM,BubbleSortUntilNoChange,1039712
500,RANDOM,BubbleSortUntilNoChange,1094560
500,RANDOM,BubbleSortUntilNoChange,1072919
500,RANDOM,BubbleSortUntilNoChange,1087489
500,RANDOM,BubbleSortUntilNoChange,1092937
500,RANDOM,BubbleSortUntilNoChange,1059882
500,RANDOM,BubbleSortUntilNoChange,1076548
500,RANDOM,BubbleSortUntilNoChange,1066579
500,RANDOM,BubbleSortUntilNoChange,1065369
500,RANDOM,BubbleSortUntilNoChange,1054482
500,RANDOM,BubbleSortUntilNoChange,1038044
500,RANDOM,BubbleSortUntilNoChange,1039420
500,RANDOM,BubbleSortUntilNoChange,1015518
500,RANDOM,BubbleSortUntilNoChange,1079607
500,RANDOM,BubbleSortUntilNoChange,1100838
500,RANDOM,BubbleSortUntilNoChange,1070834
500,RANDOM,BubbleSortUntilNoChange,1025472
500,RANDOM,BubbleSortUntilNoChange,1083977
500,RANDOM,BubbleSortUntilNoChange,1019438
500,RANDOM,BubbleSortUntilNoChange,1091091
500,RANDOM,BubbleSortUntilNoChange,1032325
500,RANDOM,BubbleSortUntilNoChange,1080333
500,RANDOM,BubbleSortUntilNoChange,1039050
500,RANDOM,BubbleSortUntilNoChange,1079189
500,RANDOM,BubbleSortUntilNoChange,1060789
500,RANDOM,BubbleSortUntilNoChange,1053464
500,RANDOM,BubbleSortUntilNoChange,1041277
500,RANDOM,BubbleSortUntilNoChange,1020784
500,RANDOM,BubbleSortUntilNoChange,1056543
500,RANDOM,BubbleSortUntilNoChange,1020874
500,RANDOM,BubbleSortUntilNoChange,1054333
500,RANDOM,BubbleSortUntilNoChange,1005888
500,RANDOM,BubbleSortUntilNoChange,1085064
500,RANDOM,BubbleSortUntilNoChange,1065851
500,RANDOM,BubbleSortUntilNoChange,1056912
500,RANDOM,BubbleSortUntilNoChange,1050173
500,RANDOM,BubbleSortUntilNoChange,993246
500,RANDOM,BubbleSortUntilNoChange,1064070
500,RANDOM,BubbleSortUntilNoChange,1102487
500,RANDOM,BubbleSortUntilNoChange,1068176
500,RANDOM,BubbleSortUntilNoChange,1080850
500,RANDOM,BubbleSortUntilNoChange,1033893
500,RANDOM,BubbleSortUntilNoChange,1073339
500,RANDOM,BubbleSortUntilNoChange,1052418
500,RANDOM,BubbleSortUntilNoChange,1034212
500,RANDOM,BubbleSortUntilNoChange,1093542
500,RANDOM,BubbleSortUntilNoChange,1035996
500,RANDOM,BubbleSortUntilNoChange,1085561
500,RANDOM,BubbleSortUntilNoChange,1082901
500,RANDOM,BubbleSortUntilNoChange,1037711
500,RANDOM,BubbleSortUntilNoChange,1053214
500,RANDOM,BubbleSortUntilNoChange,1080230
500,RANDOM,BubbleSortUntilNoChange,1012399
500,RANDOM,BubbleSortUntilNoChange,1001316
500,RANDOM,BubbleSortUntilNoChange,1080262
500,RANDOM,BubbleSortUntilNoChange,994613
500,RANDOM,BubbleSortUntilNoChange,1003482
500,RANDOM,BubbleSortUntilNoChange,1092045
500,RANDOM,BubbleSortUntilNoChange,1029195
500,RANDOM,BubbleSortUntilNoChange,1067470
500,RANDOM,BubbleSortUntilNoChange,1013393
500,RANDOM,BubbleSortUntilNoChange,1062324
500,RANDOM,BubbleSortUntilNoChange,1075279
500,RANDOM,BubbleSortUntilNoChange,1089660
500,RANDOM,BubbleSortUntilNoChange,1050077
500,RANDOM,BubbleSortUntilNoChange,1015963
500,RANDOM,BubbleSortUntilNoChange,1056936
500,RANDOM,BubbleSortUntilNoChange,1031804
500,RANDOM,BubbleSortUntilNoChange,1072313
500,RANDOM,BubbleSortUntilNoChange,1062362
500,RANDOM,BubbleSortUntilNoChange,1063632
500,RANDOM,BubbleSortUntilNoChange,1053409
500,RANDOM,BubbleSortUntilNoChange,1063903
500,RANDOM,BubbleSortWhileNeeded,687768
500,RANDOM,BubbleSortWhileNeeded,709784
500,RANDOM,BubbleSortWhileNeeded,705159
500,RANDOM,BubbleSortWhileNeeded,691552
500,RANDOM,BubbleSortWhileNeeded,682933
500,RANDOM,BubbleSortWhileNeeded,690753
500,RANDOM,BubbleSortWhileNeeded,683940
500,RANDOM,BubbleSortWhileNeeded,683064
500,RANDOM,BubbleSortWhileNeeded,689173
500,RANDOM,BubbleSortWhileNeeded,684247
500,RANDOM,BubbleSortWhileNeeded,683903
500,RANDOM,BubbleSortWhileNeeded,726195
500,RANDOM,BubbleSortWhileNeeded,691836
500,RANDOM,BubbleSortWhileNeeded,686101
500,RANDOM,BubbleSortWhileNeeded,705820
500,RANDOM,BubbleSortWhileNeeded,708327
500,RANDOM,BubbleSortWhileNeeded,715214
500,RANDOM,BubbleSortWhileNeeded,704571
500,RANDOM,BubbleSortWhileNeeded,698043
500,RANDOM,BubbleSortWhileNeeded,682629
500,RANDOM,BubbleSortWhileNeeded,681886
500,RANDOM,BubbleSortWhileNeeded,703041
500,RANDOM,BubbleSortWhileNeeded,705848
500,RANDOM,BubbleSortWhileNeeded,699484
500,RANDOM,BubbleSortWhileNeeded,689645
500,RANDOM,BubbleSortWhileNeeded,677278
500,RANDOM,BubbleSortWhileNeeded,690496
500,RANDOM,BubbleSortWhileNeeded,695512
500,RANDOM,BubbleSortWhileNeeded,703998
500,RANDOM,BubbleSortWhileNeeded,704363
500,RANDOM,BubbleSortWhileNeeded,670639
500,RANDOM,BubbleSortWhileNeeded,685847
500,RANDOM,BubbleSortWhileNeeded,681918
500,RANDOM,BubbleSortWhileNeeded,674661
500,RANDOM,BubbleSortWhileNeeded,709985
500,RANDOM,BubbleSortWhileNeeded,685613
500,RANDOM,BubbleSortWhileNeeded,679657
500,RANDOM,BubbleSortWhileNeeded,685300
500,RANDOM,BubbleSortWhileNeeded,674745
500,RANDOM,BubbleSortWhileNeeded,689170
500,RANDOM,BubbleSortWhileNeeded,676649
500,RANDOM,BubbleSortWhileNeeded,683825
500,RANDOM,BubbleSortWhileNeeded,689903
500,RANDOM,BubbleSortWhileNeeded,715342
500,RANDOM,BubbleSortWhileNeeded,708222
500,RANDOM,BubbleSortWhileNeeded,689399
500,RANDOM,BubbleSortWhileNeeded,684068
500,RANDOM,BubbleSortWhileNeeded,688047
500,RANDOM,BubbleSortWhileNeeded,679594
500,RANDOM,BubbleSortWhileNeeded,694456
500,RANDOM,BubbleSortWhileNeeded,708491
500,RANDOM,BubbleSortWhileNeeded,678558
500,RANDOM,BubbleSortWhileNeeded,691730
500,RANDOM,BubbleSortWhileNeeded,679684
500,RANDOM,BubbleSortWhileNeeded,709624
500,RANDOM,BubbleSortWhileNeeded,685710
500,RANDOM,BubbleSortWhileNeeded,689465
500,RANDOM,BubbleSortWhileNeeded,700122
500,RANDOM,BubbleSortWhileNeeded,683193
500,RANDOM,BubbleSortWhileNeeded,685611
500,RANDOM,BubbleSortWhileNeeded,689989
500,RANDOM,BubbleSortWhileNeeded,690420
500,RANDOM,BubbleSortWhileNeeded,694781
500,RANDOM,BubbleSortWhileNeeded,685875
500,RANDOM,BubbleSortWhileNeeded,697290
500,RANDOM,BubbleSortWhileNeeded,698975
500,RANDOM,BubbleSortWhileNeeded,685386
500,RANDOM,BubbleSortWhileNeeded,697995
500,RANDOM,BubbleSortWhileNeeded,682878
500,RANDOM,BubbleSortWhileNeeded,686660
500,RANDOM,BubbleSortWhileNeeded,692724
500,RANDOM,BubbleSortWhileNeeded,679778
500,RANDOM,BubbleSortWhileNeeded,695246
500,RANDOM,BubbleSortWhileNeeded,702712
500,RANDOM,BubbleSortWhileNeeded,697616
500,RANDOM,BubbleSortWhileNeeded,683774
500,RANDOM,BubbleSortWhileNeeded,683591
500,RANDOM,BubbleSortWhileNeeded,698782
500,RANDOM,BubbleSortWhileNeeded,704249
500,RANDOM,BubbleSortWhileNeeded,698781
500,RANDOM,BubbleSortWhileNeeded,683274
500,RANDOM,BubbleSortWhileNeeded,706892
500,RANDOM,BubbleSortWhileNeeded,678372
500,RANDOM,BubbleSortWhileNeeded,700635
500,RANDOM,BubbleSortWhileNeeded,705521
500,RANDOM,BubbleSortWhileNeeded,703581
500,RANDOM,BubbleSortWhileNeeded,686818
500,RANDOM,BubbleSortWhileNeeded,692504
500,RANDOM,BubbleSortWhileNeeded,707687
500,RANDOM,BubbleSortWhileNeeded,717962
500,RANDOM,BubbleSortWhileNeeded,700207
500,RANDOM,BubbleSortWhileNeeded,688432
500,RANDOM,BubbleSortWhileNeeded,685429
500,RANDOM,BubbleSortWhileNeeded,685078
500,RANDOM,BubbleSortWhileNeeded,685103
500,RANDOM,BubbleSortWhileNeeded,708026
500,RANDOM,BubbleSortWhileNeeded,677209
500,RANDOM,BubbleSortWhileNeeded,699074
500,RANDOM,BubbleSortWhileNeeded,691467
500,RANDOM,BubbleSortWhileNeeded,682290
500,RANDOM,BubbleSortWhileNeeded,689464
500,RANDOM,BubbleSortWhileNeeded,718565
500,RANDOM,BubbleSortWhileNeeded,687470
500,RANDOM,BubbleSortWhileNeeded,685730
500,RANDOM,BubbleSortWhileNeeded,679494
500,RANDOM,BubbleSortWhileNeeded,680444
500,RANDOM,BubbleSortWhileNeeded,687834
500,RANDOM,BubbleSortWhileNeeded,719287
500,RANDOM,BubbleSortWhileNeeded,702844
500,RANDOM,BubbleSortWhileNeeded,701666
500,RANDOM,BubbleSortWhileNeeded,686354
500,RANDOM,BubbleSortWhileNeeded,695766
500,RANDOM,BubbleSortWhileNeeded,694305
500,RANDOM,BubbleSortWhileNeeded,689910
500,RANDOM,BubbleSortWhileNeeded,691150
500,RANDOM,BubbleSortWhileNeeded,675511
500,RANDOM,BubbleSortWhileNeeded,706117
500,RANDOM,BubbleSortWhileNeeded,698815
500,RANDOM,BubbleSortWhileNeeded,715992
500,RANDOM,BubbleSortWhileNeeded,681864
500,RANDOM,BubbleSortWhileNeeded,707283
500,RANDOM,BubbleSortWhileNeeded,684316
500,RANDOM,BubbleSortWhileNeeded,684895
500,RANDOM,BubbleSortWhileNeeded,706048
500,RANDOM,BubbleSortWhileNeeded,706015
500,RANDOM,BubbleSortWhileNeeded,703895
500,RANDOM,BubbleSortWhileNeeded,713813
500,RANDOM,BubbleSortWhileNeeded,681711
500,RANDOM,BubbleSortWhileNeeded,710102
500,RANDOM,BubbleSortWhileNeeded,705526
500,RANDOM,BubbleSortWhileNeeded,706447
500,RANDOM,BubbleSortWhileNeeded,691171
500,RANDOM,BubbleSortWhileNeeded,710084
500,RANDOM,BubbleSortWhileNeeded,708674
500,RANDOM,BubbleSortWhileNeeded,713186
500,RANDOM,BubbleSortWhileNeeded,686397
500,RANDOM,BubbleSortWhileNeeded,690118
500,RANDOM,BubbleSortWhileNeeded,710763
500,RANDOM,BubbleSortWhileNeeded,696000
500,RANDOM,BubbleSortWhileNeeded,696536
500,RANDOM,BubbleSortWhileNeeded,688349
500,RANDOM,BubbleSortWhileNeeded,687821
500,RANDOM,BubbleSortWhileNeeded,717913
500,RANDOM,BubbleSortWhileNeeded,683051
500,RANDOM,BubbleSortWhileNeeded,704060
500,RANDOM,BubbleSortWhileNeeded,693682
500,RANDOM,BubbleSortWhileNeeded,712422
500,RANDOM,BubbleSortWhileNeeded,693700
500,RANDOM,BubbleSortWhileNeeded,711635
500,RANDOM,BubbleSortWhileNeeded,684172
500,RANDOM,BubbleSortWhileNeeded,677918
500,RANDOM,BubbleSortWhileNeeded,695034
500,RANDOM,BubbleSortWhileNeeded,695526
500,RANDOM,BubbleSortWhileNeeded,689220
500,RANDOM,BubbleSortWhileNeeded,683558
500,RANDOM,BubbleSortWhileNeeded,687110
500,RANDOM,BubbleSortWhileNeeded,687932
500,RANDOM,BubbleSortWhileNeeded,706539
500,RANDOM,BubbleSortWhileNeeded,698237
500,RANDOM,BubbleSortWhileNeeded,689796
500,RANDOM,BubbleSortWhileNeeded,713181
500,RANDOM,BubbleSortWhileNeeded,670606
500,RANDOM,BubbleSortWhileNeeded,694064
500,RANDOM,BubbleSortWhileNeeded,705905
500,RANDOM,BubbleSortWhileNeeded,694580
500,RANDOM,BubbleSortWhileNeeded,700875
500,RANDOM,BubbleSortWhileNeeded,724431
500,RANDOM,BubbleSortWhileNeeded,695621
500,RANDOM,BubbleSortWhileNeeded,687578
500,RANDOM,BubbleSortWhileNeeded,719252
500,RANDOM,BubbleSortWhileNeeded,680239
500,RANDOM,BubbleSortWhileNeeded,687594
500,RANDOM,BubbleSortWhileNeeded,697242
500,RANDOM,BubbleSortWhileNeeded,728526
500,RANDOM,BubbleSortWhileNeeded,682874
500,RANDOM,BubbleSortWhileNeeded,676751
500,RANDOM,BubbleSortWhileNeeded,693749
500,RANDOM,BubbleSortWhileNeeded,687426
500,RANDOM,BubbleSortWhileNeeded,704450
500,RANDOM,BubbleSortWhileNeeded,708734
500,RANDOM,BubbleSortWhileNeeded,699430
500,RANDOM,BubbleSortWhileNeeded,688261
500,RANDOM,BubbleSortWhileNeeded,699316
500,RANDOM,BubbleSortWhileNeeded,665296
500,RANDOM,BubbleSortWhileNeeded,698054
500,RANDOM,BubbleSortWhileNeeded,710511
500,RANDOM,BubbleSortWhileNeeded,713833
500,RANDOM,BubbleSortWhileNeeded,703925
500,RANDOM,BubbleSortWhileNeeded,703893
500,RANDOM,BubbleSortWhileNeeded,689311
500,RANDOM,BubbleSortWhileNeeded,723899
500,RANDOM,BubbleSortWhileNeeded,687765
500,RANDOM,BubbleSortWhileNeeded,715649
500,RANDOM,BubbleSortWhileNeeded,707632
500,RANDOM,BubbleSortWhileNeeded,706210
500,RANDOM,BubbleSortWhileNeeded,705618
500,RANDOM,BubbleSortWhileNeeded,692751
500,RANDOM,BubbleSortWhileNeeded,681496
500,RANDOM,BubbleSortWhileNeeded,675674
500,RANDOM,BubbleSortWhileNeeded,692092
500,RANDOM,BubbleSortWhileNeeded,705185
500,RANDOM,BubbleSortWhileNeeded,682652
500,RANDOM,BubbleSortWhileNeeded,673640
500,RANDOM,BubbleSortWhileNeeded,679970
500,RANDOM,BubbleSortWhileNeeded,679435
500,RANDOM,BubbleSortWhileNeeded,673928
500,RANDOM,BubbleSortWhileNeeded,683889
500,RANDOM,BubbleSortWhileNeeded,696162
500,RANDOM,BubbleSortWhileNeeded,681576
500,RANDOM,BubbleSortWhileNeeded,683231
500,RANDOM,BubbleSortWhileNeeded,692710
500,RANDOM,BubbleSortWhileNeeded,685329
500,RANDOM,BubbleSortWhileNeeded,692534
500,RANDOM,BubbleSortWhileNeeded,689001
500,RANDOM,BubbleSortWhileNeeded,688715
500,RANDOM,BubbleSortWhileNeeded,714411
500,RANDOM,BubbleSortWhileNeeded,672128
500,RANDOM,BubbleSortWhileNeeded,691815
500,RANDOM,BubbleSortWhileNeeded,696930
500,RANDOM,BubbleSortWhileNeeded,682890
500,RANDOM,BubbleSortWhileNeeded,676409
500,RANDOM,BubbleSortWhileNeeded,705601
500,RANDOM,BubbleSortWhileNeeded,701793
500,RANDOM,BubbleSortWhileNeeded,715972
500,RANDOM,BubbleSortWhileNeeded,700599
500,RANDOM,BubbleSortWhileNeeded,687005
500,RANDOM,BubbleSortWhileNeeded,683360
500,RANDOM,BubbleSortWhileNeeded,684946
500,RANDOM,BubbleSortWhileNeeded,700781
500,RANDOM,BubbleSortWhileNeeded,709890
500,RANDOM,BubbleSortWhileNeeded,690100
500,RANDOM,BubbleSortWhileNeeded,693219
500,RANDOM,BubbleSortWhileNeeded,685642
500,RANDOM,BubbleSortWhileNeeded,690761
500,RANDOM,BubbleSortWhileNeeded,689698
500,RANDOM,BubbleSortWhileNeeded,683918
500,RANDOM,BubbleSortWhileNeeded,682671
500,RANDOM,BubbleSortWhileNeeded,674870
500,RANDOM,BubbleSortWhileNeeded,689206
500,RANDOM,BubbleSortWhileNeeded,676958
500,RANDOM,BubbleSortWhileNeeded,713448
500,RANDOM,BubbleSortWhileNeeded,673650
500,RANDOM,BubbleSortWhileNeeded,679647
500,RANDOM,BubbleSortWhileNeeded,679719
500,RANDOM,BubbleSortWhileNeeded,685111
500,RANDOM,BubbleSortWhileNeeded,685506
500,RANDOM,BubbleSortWhileNeeded,701848
500,RANDOM,BubbleSortWhileNeeded,669241
500,RANDOM,BubbleSortWhileNeeded,704513
500,RANDOM,BubbleSortWhileNeeded,688152
500,RANDOM,BubbleSortWhileNeeded,705614
500,RANDOM,BubbleSortWhileNeeded,685567
500,RANDOM,BubbleSortWhileNeeded,693068
500,RANDOM,BubbleSortWhileNeeded,707282
500,RANDOM,BubbleSortWhileNeeded,697886
500,RANDOM,BubbleSortWhileNeeded,710384
500,RANDOM,BubbleSortWhileNeeded,677516
500,RANDOM,BubbleSortWhileNeeded,688339
500,RANDOM,BubbleSortWhileNeeded,683913
500,RANDOM,BubbleSortWhileNeeded,684693
500,RANDOM,BubbleSortWhileNeeded,683474
500,RANDOM,BubbleSortWhileNeeded,704845
500,RANDOM,BubbleSortWhileNeeded,683025
500,RANDOM,BubbleSortWhileNeeded,689453
500,RANDOM,BubbleSortWhileNeeded,698103
500,RANDOM,BubbleSortWhileNeeded,693368
500,RANDOM,BubbleSortWhileNeeded,684706
500,RANDOM,BubbleSortWhileNeeded,673367
500,RANDOM,BubbleSortWhileNeeded,675721
500,RANDOM,BubbleSortWhileNeeded,699426
500,RANDOM,BubbleSortWhileNeeded,689817
500,RANDOM,BubbleSortWhileNeeded,669111
500,RANDOM,BubbleSortWhileNeeded,836505
500,RANDOM,BubbleSortWhileNeeded,849294
500,RANDOM,BubbleSortWhileNeeded,757005
500,RANDOM,BubbleSortWhileNeeded,715248
500,RANDOM,BubbleSortWhileNeeded,722255
500,RANDOM,BubbleSortWhileNeeded,742361
500,RANDOM,BubbleSortWhileNeeded,708953
500,RANDOM,BubbleSortWhileNeeded,697970
500,RANDOM,BubbleSortWhileNeeded,740154
500,RANDOM,BubbleSortWhileNeeded,712426
500,RANDOM,BubbleSortWhileNeeded,735754
500,RANDOM,BubbleSortWhileNeeded,753826
500,RANDOM,BubbleSortWhileNeeded,686086
500,RANDOM,BubbleSortWhileNeeded,709531
500,RANDOM,BubbleSortWhileNeeded,721640
500,RANDOM,BubbleSortWhileNeeded,735414
500,RANDOM,BubbleSortWhileNeeded,710242
500,RANDOM,BubbleSortWhileNeeded,733718
500,RANDOM,BubbleSortWhileNeeded,709227
500,RANDOM,BubbleSortWhileNeeded,723473
500,RANDOM,BubbleSortWhileNeeded,706533
500,RANDOM,BubbleSortWhileNeeded,710403
500,RANDOM,BubbleSortWhileNeeded,702983
500,RANDOM,BubbleSortWhileNeeded,692362
500,RANDOM,BubbleSortWhileNeeded,691534
500,RANDOM,BubbleSortWhileNeeded,745475
500,RANDOM,BubbleSortWhileNeeded,714917
500,RANDOM,BubbleSortWhileNeeded,731556
500,RANDOM,BubbleSortWhileNeeded,717158
500,RANDOM,BubbleSortWhileNeeded,709319
500,RANDOM,BubbleSortWhileNeeded,714774
500,RANDOM,BubbleSortWhileNeeded,702186
500,RANDOM,BubbleSortWhileNeeded,683107
500,RANDOM,BubbleSortWhileNeeded,695029
500,RANDOM,BubbleSortWhileNeeded,711758
500,RANDOM,BubbleSortWhileNeeded,720286
500,RANDOM,BubbleSortWhileNeeded,727901
500,RANDOM,BubbleSortWhileNeeded,709300
500,RANDOM,BubbleSortWhileNeeded,721600
500,RANDOM,BubbleSortWhileNeeded,713192
500,RANDOM,BubbleSortWhileNeeded,692339
500,RANDOM,BubbleSortWhileNeeded,706668
500,RANDOM,BubbleSortWhileNeeded,704245
500,RANDOM,BubbleSortWhileNeeded,703662
500,RANDOM,BubbleSortWhileNeeded,705383
500,RANDOM,BubbleSortWhileNeeded,711672
500,RANDOM,BubbleSortWhileNeeded,688960
500,RANDOM,BubbleSortWhileNeeded,716300
500,RANDOM,BubbleSortWhileNeeded,717546
500,RANDOM,BubbleSortWhileNeeded,698044
500,RANDOM,BubbleSortWhileNeeded,706057
500,RANDOM,BubbleSortWhileNeeded,687509
500,RANDOM,BubbleSortWhileNeeded,693508
500,RANDOM,BubbleSortWhileNeeded,681556
500,RANDOM,BubbleSortWhileNeeded,719381
500,RANDOM,BubbleSortWhileNeeded,669362
500,RANDOM,BubbleSortWhileNeeded,706294
500,RANDOM,BubbleSortWhileNeeded,706434
500,RANDOM,BubbleSortWhileNeeded,711146
500,RANDOM,BubbleSortWhileNeeded,698531
500,RANDOM,BubbleSortWhileNeeded,695267
500,RANDOM,BubbleSortWhileNeeded,686579
500,RANDOM,BubbleSortWhileNeeded,694124
500,RANDOM,BubbleSortWhileNeeded,699461
500,RANDOM,BubbleSortWhileNeeded,710836
500,RANDOM,BubbleSortWhileNeeded,692839
500,RANDOM,BubbleSortWhileNeeded,690991
500,RANDOM,BubbleSortWhileNeeded,697404
500,RANDOM,BubbleSortWhileNeeded,704297
500,RANDOM,BubbleSortWhileNeeded,684689
500,RANDOM,BubbleSortWhileNeeded,694779
500,RANDOM,BubbleSortWhileNeeded,669264
500,RANDOM,BubbleSortWhileNeeded,700201
500,RANDOM,BubbleSortWhileNeeded,690655
500,RANDOM,BubbleSortWhileNeeded,689755
500,RANDOM,BubbleSortWhileNeeded,689365
500,RANDOM,BubbleSortWhileNeeded,709454
500,RANDOM,BubbleSortWhileNeeded,697270
500,RANDOM,BubbleSortWhileNeeded,700430
500,RANDOM,BubbleSortWhileNeeded,703393
500,RANDOM,BubbleSortWhileNeeded,694931
500,RANDOM,BubbleSortWhileNeeded,719643
500,RANDOM,BubbleSortWhileNeeded,719817
500,RANDOM,BubbleSortWhileNeeded,706119
500,RANDOM,BubbleSortWhileNeeded,692596
500,RANDOM,BubbleSortWhileNeeded,695301
500,RANDOM,BubbleSortWhileNeeded,709625
500,RANDOM,BubbleSortWhileNeeded,697174
500,RANDOM,BubbleSortWhileNeeded,685322
500,RANDOM,BubbleSortWhileNeeded,692850
500,RANDOM,BubbleSortWhileNeeded,692783
500,RANDOM,BubbleSortWhileNeeded,698617
500,RANDOM,BubbleSortWhileNeeded,693550
500,RANDOM,BubbleSortWhileNeeded,698259
500,RANDOM,BubbleSortWhileNeeded,692360
500,RANDOM,BubbleSortWhileNeeded,678402
500,RANDOM,BubbleSortWhileNeeded,702693
500,RANDOM,BubbleSortWhileNeeded,696025
500,RANDOM,BubbleSortWhileNeeded,686047
500,RANDOM,BubbleSortWhileNeeded,713936
500,RANDOM,BubbleSortWhileNeeded,698052
500,RANDOM,BubbleSortWhileNeeded,680329
500,RANDOM,BubbleSortWhileNeeded,703762
500,RANDOM,BubbleSortWhileNeeded,701062
500,RANDOM,BubbleSortWhileNeeded,700721
500,RANDOM,BubbleSortWhileNeeded,715115
500,RANDOM,BubbleSortWhileNeeded,709660
500,RANDOM,BubbleSortWhileNeeded,681901
500,RANDOM,BubbleSortWhileNeeded,698768
500,RANDOM,BubbleSortWhileNeeded,697127
500,RANDOM,BubbleSortWhileNeeded,708932
500,RANDOM,BubbleSortWhileNeeded,674135
500,RANDOM,BubbleSortWhileNeeded,692082
500,RANDOM,BubbleSortWhileNeeded,709866
500,RANDOM,BubbleSortWhileNeeded,705324
500,RANDOM,BubbleSortWhileNeeded,706169
500,RANDOM,BubbleSortWhileNeeded,689824
500,RANDOM,BubbleSortWhileNeeded,702611
500,RANDOM,BubbleSortWhileNeeded,691988
500,RANDOM,BubbleSortWhileNeeded,690684
500,RANDOM,BubbleSortWhileNeeded,717636
500,RANDOM,BubbleSortWhileNeeded,702738
500,RANDOM,BubbleSortWhileNeeded,697969
500,RANDOM,BubbleSortWhileNeeded,681367
500,RANDOM,BubbleSortWhileNeeded,706672
500,RANDOM,BubbleSortWhileNeeded,691176
500,RANDOM,BubbleSortWhileNeeded,701089
500,RANDOM,BubbleSortWhileNeeded,688288
500,RANDOM,BubbleSortWhileNeeded,675896
500,RANDOM,BubbleSortWhileNeeded,683473
500,RANDOM,BubbleSortWhileNeeded,708460
500,RANDOM,BubbleSortWhileNeeded,689466
500,RANDOM,BubbleSortWhileNeeded,692225
500,RANDOM,BubbleSortWhileNeeded,682968
500,RANDOM,BubbleSortWhileNeeded,693470
500,RANDOM,BubbleSortWhileNeeded,680968
500,RANDOM,BubbleSortWhileNeeded,694033
500,RANDOM,BubbleSortWhileNeeded,697443
500,RANDOM,BubbleSortWhileNeeded,683849
500,RANDOM,BubbleSortWhileNeeded,677781
500,RANDOM,BubbleSortWhileNeeded,672011
500,RANDOM,BubbleSortWhileNeeded,690288
500,RANDOM,BubbleSortWhileNeeded,684829
500,RANDOM,BubbleSortWhileNeeded,731827
500,RANDOM,BubbleSortWhileNeeded,767887
500,RANDOM,BubbleSortWhileNeeded,759118
500,RANDOM,BubbleSortWhileNeeded,690755
500,RANDOM,BubbleSortWhileNeeded,688228
500,RANDOM,BubbleSortWhileNeeded,709667
500,RANDOM,BubbleSortWhileNeeded,727208
500,RANDOM,BubbleSortWhileNeeded,685899
500,RANDOM,BubbleSortWhileNeeded,682112
500,RANDOM,BubbleSortWhileNeeded,714293
