size,order,algorithm,time
500,RANDOM,BubbleSortWhileNeeded,2012706
500,RANDOM,BubbleSortWhileNeeded,2033515
500,RANDOM,BubbleSortWhileNeeded,2014030
500,RANDOM,BubbleSortWhileNeeded,2034563
500,RANDOM,BubbleSortWhileNeeded,2047766
500,RANDOM,BubbleSortWhileNeeded,2001535
500,RANDOM,BubbleSortWhileNeeded,2072506
500,RANDOM,BubbleSortWhileNeeded,2066130
500,RANDOM,BubbleSortWhileNeeded,2002543
500,RANDOM,BubbleSortWhileNeeded,1976108
500,RANDOM,BubbleSortWhileNeeded,1977509
500,RANDOM,BubbleSortWhileNeeded,1991301
500,RANDOM,BubbleSortWhileNeeded,2470516
500,RANDOM,BubbleSortWhileNeeded,2807401
500,RANDOM,BubbleSortWhileNeeded,2064509
500,RANDOM,BubbleSortWhileNeeded,2061384
500,RANDOM,BubbleSortWhileNeeded,1986868
500,RANDOM,BubbleSortWhileNeeded,2021650
500,RANDOM,BubbleSortWhileNeeded,2063927
500,RANDOM,BubbleSortWhileNeeded,2024441
500,RANDOM,BubbleSortWhileNeeded,2014380
500,RANDOM,BubbleSortWhileNeeded,2032734
500,RANDOM,BubbleSortWhileNeeded,2058489
500,RANDOM,BubbleSortWhileNeeded,2067216
500,RANDOM,BubbleSortWhileNeeded,2013209
500,RANDOM,BubbleSortWhileNeeded,2052894
500,RANDOM,BubbleSortWhileNeeded,2007212
500,RANDOM,BubbleSortWhileNeeded,2054960
500,RANDOM,BubbleSortWhileNeeded,2072929
500,RANDOM,BubbleSortWhileNeeded,2080358
500,RANDOM,BubbleSortWhileNeeded,2118076
500,RANDOM,BubbleSortWhileNeeded,2141380
500,RANDOM,BubbleSortWhileNeeded,2016226
500,RANDOM,BubbleSortWhileNeeded,2036637
500,RANDOM,BubbleSortWhileNeeded,2045918
500,RANDOM,BubbleSortWhileNeeded,2115492
500,RANDOM,BubbleSortWhileNeeded,2049934
500,RANDOM,BubbleSortWhileNeeded,1998799
500,RANDOM,BubbleSortWhileNeeded,2062278
500,RANDOM,BubbleSortWhileNeeded,1998680
500,RANDOM,BubbleSortWhileNeeded,1962275
500,RANDOM,BubbleSortWhileNeeded,2027919
500,RANDOM,BubbleSortWhileNeeded,1957144
500,RANDOM,BubbleSortWhileNeeded,2033969
500,RANDOM,BubbleSortWhileNeeded,1950682
500,RANDOM,BubbleSortWhileNeeded,1992116
500,RANDOM,BubbleSortWhileNeeded,1993424
500,RANDOM,BubbleSortWhileNeeded,1909606
500,RANDOM,BubbleSortWhileNeeded,1961054
500,RANDOM,BubbleSortWhileNeeded,2016081
500,RANDOM,BubbleSortWhileNeeded,1999613
500,RANDOM,BubbleSortWhileNeeded,1950471
500,RANDOM,BubbleSortWhileNeeded,2011708
500,RANDOM,BubbleSortWhileNeeded,1940757
500,RANDOM,BubbleSortWhileNeeded,1964832
500,RANDOM,BubbleSortWhileNeeded,1999070
500,RANDOM,BubbleSortWhileNeeded,1955642
500,RANDOM,BubbleSortWhileNeeded,1970609
500,RANDOM,BubbleSortWhileNeeded,2043067
500,RANDOM,BubbleSortWhileNeeded,2006709
500,RANDOM,BubbleSortWhileNeeded,2029616
500,RANDOM,BubbleSortWhileNeeded,2029396
500,RANDOM,BubbleSortWhileNeeded,2063715
500,RANDOM,BubbleSortWhileNeeded,2016313
500,RANDOM,BubbleSortWhileNeeded,2002502
500,RANDOM,BubbleSortWhileNeeded,1982714
500,RANDOM,BubbleSortWhileNeeded,2014878
500,RANDOM,BubbleSortWhileNeeded,2039471
500,RANDOM,BubbleSortWhileNeeded,2043889
500,RANDOM,BubbleSortWhileNeeded,2088439
500,RANDOM,BubbleSortWhileNeeded,1934171
500,RANDOM,BubbleSortWhileNeeded,1964260
500,RANDOM,BubbleSortWhileNeeded,2003977
500,RANDOM,BubbleSortWhileNeeded,2032456
500,RANDOM,BubbleSortWhileNeeded,1946128
500,RANDOM,BubbleSortWhileNeeded,1911707
500,RANDOM,BubbleSortWhileNeeded,1965289
500,RANDOM,BubbleSortWhileNeeded,2077422
500,RANDOM,BubbleSortWhileNeeded,2089043
500,RANDOM,BubbleSortWhileNeeded,2032536
500,RANDOM,BubbleSortWhileNeeded,1986568
500,RANDOM,BubbleSortWhileNeeded,2043357
500,RANDOM,BubbleSortWhileNeeded,2096692
500,RANDOM,BubbleSortWhileNeeded,2053702
500,RANDOM,BubbleSortWhileNeeded,1974629
500,RANDOM,BubbleSortWhileNeeded,1953922
500,RANDOM,BubbleSortWhileNeeded,1916529
500,RANDOM,BubbleSortWhileNeeded,1980964
500,RANDOM,BubbleSortWhileNeeded,1939677
500,RANDOM,BubbleSortWhileNeeded,1958974
500,RANDOM,BubbleSortWhileNeeded,1944358
500,RANDOM,BubbleSortWhileNeeded,1941767
500,RANDOM,BubbleSortWhileNeeded,1987676
500,RANDOM,BubbleSortWhileNeeded,2003923
500,RANDOM,BubbleSortWhileNeeded,1948658
500,RANDOM,BubbleSortWhileNeeded,1965588
500,RANDOM,BubbleSortWhileNeeded,2014645
500,RANDOM,BubbleSortWhileNeeded,1989003
500,RANDOM,BubbleSortWhileNeeded,1973536
500,RANDOM,BubbleSortWhileNeeded,2028437
500,RANDOM,BubbleSortWhileNeeded,2009276
500,RANDOM,BubbleSortWhileNeeded,2073778
500,RANDOM,BubbleSortWhileNeeded,1987591
500,RANDOM,BubbleSortWhileNeeded,2000988
500,RANDOM,BubbleSortWhileNeeded,1923186
500,RANDOM,BubbleSortWhileNeeded,1973285
500,RANDOM,BubbleSortWhileNeeded,2001790
500,RANDOM,BubbleSortWhileNeeded,1980689
500,RANDOM,BubbleSortWhileNeeded,1962439
500,RANDOM,BubbleSortWhileNeeded,1965451
500,RANDOM,BubbleSortWhileNeeded,1957907
500,RANDOM,BubbleSortWhileNeeded,2013842
500,RANDOM,BubbleSortWhileNeeded,2074177
500,RANDOM,BubbleSortWhileNeeded,2092942
500,RANDOM,BubbleSortWhileNeeded,1949154
500,RANDOM,BubbleSortWhileNeeded,2015757
500,RANDOM,BubbleSortWhileNeeded,1947940
500,RANDOM,BubbleSortWhileNeeded,1904302
500,RANDOM,BubbleSortWhileNeeded,1938526
500,RANDOM,BubbleSortWhileNeeded,1975659
500,RANDOM,BubbleSortWhileNeeded,1995603
500,RANDOM,BubbleSortWhileNeeded,1951896
500,RANDOM,BubbleSortWhileNeeded,1997091
500,RANDOM,BubbleSortWhileNeeded,2010083
500,RANDOM,BubbleSortWhileNeeded,1966664
500,RANDOM,BubbleSortWhileNeeded,1941173
500,RANDOM,BubbleSortWhileNeeded,1967201
500,RANDOM,BubbleSortWhileNeeded,2012554
500,RANDOM,BubbleSortWhileNeeded,2060244
500,RANDOM,BubbleSortWhileNeeded,2129200
500,RANDOM,BubbleSortWhileNeeded,2094589
500,RANDOM,BubbleSortWhileNeeded,2149137
500,RANDOM,BubbleSortWhileNeeded,2065808
500,RANDOM,BubbleSortWhileNeeded,1999864
500,RANDOM,BubbleSortWhileNeeded,1988485
500,RANDOM,BubbleSortWhileNeeded,1968048
500,RANDOM,BubbleSortWhileNeeded,2042782
500,RANDOM,BubbleSortWhileNeeded,2028690
500,RANDOM,BubbleSortWhileNeeded,2075594
500,RANDOM,BubbleSortWhileNeeded,2115059
500,RANDOM,BubbleSortWhileNeeded,1991466
500,RANDOM,BubbleSortWhileNeeded,2101682
500,RANDOM,BubbleSortWhileNeeded,2035531
500,RANDOM,BubbleSortWhileNeeded,2049858
500,RANDOM,BubbleSortWhileNeeded,2037906
500,RANDOM,BubbleSortWhileNeeded,2020865
500,RANDOM,BubbleSortWhileNeeded,2015685
500,RANDOM,BubbleSortWhileNeeded,2037895
500,RANDOM,BubbleSortWhileNeeded,1957936
500,RANDOM,BubbleSortWhileNeeded,1972200
500,RANDOM,BubbleSortWhileNeeded,1953081
500,RANDOM,BubbleSortWhileNeeded,1966851
500,RANDOM,BubbleSortWhileNeeded,1983021
500,RANDOM,BubbleSortWhileNeeded,1969813
500,RANDOM,BubbleSortWhileNeeded,1949818
500,RANDOM,BubbleSortWhileNeeded,1958596
500,RANDOM,BubbleSortWhileNeeded,1945689
500,RANDOM,BubbleSortWhileNeeded,1974156
500,RANDOM,BubbleSortWhileNeeded,2033617
500,RANDOM,BubbleSortWhileNeeded,2474423
500,RANDOM,BubbleSortWhileNeeded,2470036
500,RANDOM,BubbleSortWhileNeeded,2102275
500,RANDOM,BubbleSortWhileNeeded,2146705
500,RANDOM,BubbleSortWhileNeeded,2144573
500,RANDOM,BubbleSortWhileNeeded,2132997
500,RANDOM,BubbleSortWhileNeeded,2154126
500,RANDOM,BubbleSortWhileNeeded,2115505
500,RANDOM,BubbleSortWhileNeeded,2109684
500,RANDOM,BubbleSortWhileNeeded,2137462
500,RANDOM,BubbleSortWhileNeeded,2131489
500,RANDOM,BubbleSortWhileNeeded,2170092
500,RANDOM,BubbleSortWhileNeeded,2089952
500,RANDOM,BubbleSortWhileNeeded,2177802
500,RANDOM,BubbleSortWhileNeeded,2157522
500,RANDOM,BubbleSortWhileNeeded,2203507
500,RANDOM,BubbleSortWhileNeeded,2135378
500,RANDOM,BubbleSortWhileNeeded,2215010
500,RANDOM,BubbleSortWhileNeeded,2115850
500,RANDOM,BubbleSortWhileNeeded,2141635
500,RANDOM,BubbleSortWhileNeeded,2191859
500,RANDOM,BubbleSortWhileNeeded,2128574
500,RANDOM,BubbleSortWhileNeeded,2149932
500,RANDOM,BubbleSortWhileNeeded,2122437
500,RANDOM,BubbleSortWhileNeeded,2150019
500,RANDOM,BubbleSortWhileNeeded,2135157
500,RANDOM,BubbleSortWhileNeeded,2156274
500,RANDOM,BubbleSortWhileNeeded,2125264
500,RANDOM,BubbleSortWhileNeeded,2104310
500,RANDOM,BubbleSortWhileNeeded,2195072
500,RANDOM,BubbleSortWhileNeeded,2111497
500,RANDOM,BubbleSortWhileNeeded,2132755
500,RANDOM,BubbleSortWhileNeeded,2130776
500,RANDOM,BubbleSortWhileNeeded,2105385
500,RANDOM,BubbleSortWhileNeeded,2142525
500,RANDOM,BubbleSortWhileNeeded,2123255
500,RANDOM,BubbleSortWhileNeeded,2089061
500,RANDOM,BubbleSortWhileNeeded,2143934
500,RANDOM,BubbleSortWhileNeeded,2161213
500,RANDOM,BubbleSortWhileNeeded,2102216
500,RANDOM,BubbleSortWhileNeeded,2139325
500,RANDOM,BubbleSortWhileNeeded,2165785
500,RANDOM,BubbleSortWhileNeeded,2126607
500,RANDOM,BubbleSortWhileNeeded,2114378
500,RANDOM,BubbleSortWhileNeeded,2064993
500,RANDOM,BubbleSortWhileNeeded,2130969
500,RANDOM,BubbleSortWhileNeeded,2124237
500,RANDOM,BubbleSortWhileNeeded,2211110
500,RANDOM,BubbleSortWhileNeeded,2068562
500,RANDOM,BubbleSortWhileNeeded,2132000
500,RANDOM,BubbleSortWhileNeeded,2114265
500,RANDOM,BubbleSortWhileNeeded,2133084
500,RANDOM,BubbleSortWhileNeeded,2141480
500,RANDOM,BubbleSortWhileNeeded,2153909
500,RANDOM,BubbleSortWhileNeeded,2101254
500,RANDOM,BubbleSortWhileNeeded,2136530
500,RANDOM,BubbleSortWhileNeeded,2144611
500,RANDOM,BubbleSortWhileNeeded,2095161
500,RANDOM,BubbleSortWhileNeeded,2067386
500,RANDOM,BubbleSortWhileNeeded,2142299
500,RANDOM,BubbleSortWhileNeeded,2122784
500,RANDOM,BubbleSortWhileNeeded,2141113
500,RANDOM,BubbleSortWhileNeeded,2053045
500,RANDOM,BubbleSortWhileNeeded,2146972
500,RANDOM,BubbleSortWhileNeeded,2069987
500,RANDOM,BubbleSortWhileNeeded,2153659
500,RANDOM,BubbleSortWhileNeeded,2100131
500,RANDOM,BubbleSortWhileNeeded,2093736
500,RANDOM,BubbleSortWhileNeeded,2198761
500,RANDOM,BubbleSortWhileNeeded,2124896
500,RANDOM,BubbleSortWhileNeeded,2097851
500,RANDOM,BubbleSortWhileNeeded,2112213
500,RANDOM,BubbleSortWhileNeeded,2128276
500,RANDOM,BubbleSortWhileNeeded,2084027
500,RANDOM,BubbleSortWhileNeeded,2114213
500,RANDOM,BubbleSortWhileNeeded,2119799
500,RANDOM,BubbleSortWhileNeeded,2081959
500,RANDOM,BubbleSortWhileNeeded,2129815
500,RANDOM,BubbleSortWhileNeeded,2136272
500,RANDOM,BubbleSortWhileNeeded,2072903
500,RANDOM,BubbleSortWhileNeeded,2034873
500,RANDOM,BubbleSortWhileNeeded,2066676
500,RANDOM,BubbleSortWhileNeeded,2009603
500,RANDOM,BubbleSortWhileNeeded,2013558
500,RANDOM,BubbleSortWhileNeeded,2039462
500,RANDOM,BubbleSortWhileNeeded,2030360
500,RANDOM,BubbleSortWhileNeeded,2044059
500,RANDOM,BubbleSortWhileNeeded,2101264
500,RANDOM,BubbleSortWhileNeeded,2155003
500,RANDOM,BubbleSortWhileNeeded,2132437
500,RANDOM,BubbleSortWhileNeeded,2114424
500,RANDOM,BubbleSortWhileNeeded,2100023
500,RANDOM,BubbleSortWhileNeeded,2093725
500,RANDOM,BubbleSortWhileNeeded,2105309
500,RANDOM,BubbleSortWhileNeeded,2094484
500,RANDOM,BubbleSortWhileNeeded,2032099
500,RANDOM,BubbleSortWhileNeeded,2123685
500,RANDOM,BubbleSortWhileNeeded,2046411
500,RANDOM,BubbleSortWhileNeeded,2116846
500,RANDOM,BubbleSortWhileNeeded,2061991
500,RANDOM,BubbleSortWhileNeeded,2025352
500,RANDOM,BubbleSortWhileNeeded,2100574
500,RANDOM,BubbleSortWhileNeeded,2031109
500,RANDOM,BubbleSortWhileNeeded,2070594
500,RANDOM,BubbleSortWhileNeeded,2057865
500,RANDOM,BubbleSortWhileNeeded,2024128
500,RANDOM,BubbleSortWhileNeeded,2082458
500,RANDOM,BubbleSortWhileNeeded,2085020
500,RANDOM,BubbleSortWhileNeeded,2027463
500,RANDOM,BubbleSortWhileNeeded,2112408
500,RANDOM,BubbleSortWhileNeeded,2118447
500,RANDOM,BubbleSortWhileNeeded,2046188
500,RANDOM,BubbleSortWhileNeeded,2024957
500,RANDOM,BubbleSortWhileNeeded,2003249
500,RANDOM,BubbleSortWhileNeeded,1986417
500,RANDOM,BubbleSortWhileNeeded,2088810
500,RANDOM,BubbleSortWhileNeeded,2107816
500,RANDOM,BubbleSortWhileNeeded,2114726
500,RANDOM,BubbleSortWhileNeeded,2016105
500,RANDOM,BubbleSortWhileNeeded,2096314
500,RANDOM,BubbleSortWhileNeeded,2068467
500,RANDOM,BubbleSortWhileNeeded,2098349
500,RANDOM,BubbleSortWhileNeeded,2054494
500,RANDOM,BubbleSortWhileNeeded,2051966
500,RANDOM,BubbleSortWhileNeeded,2036252
500,RANDOM,BubbleSortWhileNeeded,2040545
500,RANDOM,BubbleSortWhileNeeded,2125286
500,RANDOM,BubbleSortWhileNeeded,2145098
500,RANDOM,BubbleSortWhileNeeded,2125450
500,RANDOM,BubbleSortWhileNeeded,2119525
500,RANDOM,BubbleSortWhileNeeded,2168002
500,RANDOM,BubbleSortWhileNeeded,2099615
500,RANDOM,BubbleSortWhileNeeded,2176644
500,RANDOM,BubbleSortWhileNeeded,2124565
500,RANDOM,BubbleSortWhileNeeded,2160168
500,RANDOM,BubbleSortWhileNeeded,2107147
500,RANDOM,BubbleSortWhileNeeded,2180362
500,RANDOM,BubbleSortWhileNeeded,2120854
500,RANDOM,BubbleSortWhileNeeded,2118789
500,RANDOM,BubbleSortWhileNeeded,2152110
500,RANDOM,BubbleSortWhileNeeded,2181734
500,RANDOM,BubbleSortWhileNeeded,2109841
500,RANDOM,BubbleSortWhileNeeded,2090157
500,RANDOM,BubbleSortWhileNeeded,2159026
500,RANDOM,BubbleSortWhileNeeded,2124662
500,RANDOM,BubbleSortWhileNeeded,2086914
500,RANDOM,BubbleSortWhileNeeded,2074805
500,RANDOM,BubbleSortWhileNeeded,2100793
500,RANDOM,BubbleSortWhileNeeded,2176644
500,RANDOM,BubbleSortWhileNeeded,2086466
500,RANDOM,BubbleSortWhileNeeded,2122089
500,RANDOM,BubbleSortWhileNeeded,2116990
500,RANDOM,BubbleSortWhileNeeded,2125317
500,RANDOM,BubbleSortWhileNeeded,2144181
500,RANDOM,BubbleSortWhileNeeded,2095382
500,RANDOM,BubbleSortWhileNeeded,2116269
500,RANDOM,BubbleSortWhileNeeded,2103335
500,RANDOM,BubbleSortWhileNeeded,2084449
500,RANDOM,BubbleSortWhileNeeded,2180526
500,RANDOM,BubbleSortWhileNeeded,2148108
500,RANDOM,BubbleSortWhileNeeded,2161556
500,RANDOM,BubbleSortWhileNeeded,2155200
500,RANDOM,BubbleSortWhileNeeded,2086965
500,RANDOM,BubbleSortWhileNeeded,2091733
500,RANDOM,BubbleSortWhileNeeded,2122155
500,RANDOM,BubbleSortWhileNeeded,2152538
500,RANDOM,BubbleSortWhileNeeded,2151862
500,RANDOM,BubbleSortWhileNeeded,2103410
500,RANDOM,BubbleSortWhileNeeded,2103673
500,RANDOM,BubbleSortWhileNeeded,2070027
500,RANDOM,BubbleSortWhileNeeded,2008200
500,RANDOM,BubbleSortWhileNeeded,2065899
500,RANDOM,BubbleSortWhileNeeded,2131543
500,RANDOM,BubbleSortWhileNeeded,2162810
500,RANDOM,BubbleSortWhileNeeded,2081820
500,RANDOM,BubbleSortWhileNeeded,2127027
500,RANDOM,BubbleSortWhileNeeded,2098498
500,RANDOM,BubbleSortWhileNeeded,2158612
500,RANDOM,BubbleSortWhileNeeded,2112474
500,RANDOM,BubbleSortWhileNeeded,2140569
500,RANDOM,BubbleSortWhileNeeded,2104130
500,RANDOM,BubbleSortWhileNeeded,2125153
500,RANDOM,BubbleSortWhileNeeded,2079828
500,RANDOM,BubbleSortWhileNeeded,2062278
500,RANDOM,BubbleSortWhileNeeded,2168250
500,RANDOM,BubbleSortWhileNeeded,2176466
500,RANDOM,BubbleSortWhileNeeded,2175592
500,RANDOM,BubbleSortWhileNeeded,2117960
500,RANDOM,BubbleSortWhileNeeded,2138303
500,RANDOM,BubbleSortWhileNeeded,2015428
500,RANDOM,BubbleSortWhileNeeded,2118117
500,RANDOM,BubbleSortWhileNeeded,2032711
500,RANDOM,BubbleSortWhileNeeded,2026100
500,RANDOM,BubbleSortWhileNeeded,2041941
500,RANDOM,BubbleSortWhileNeeded,2003642
500,RANDOM,BubbleSortWhileNeeded,2049043
500,RANDOM,BubbleSortWhileNeeded,1997031
500,RANDOM,BubbleSortWhileNeeded,2058494
500,RANDOM,BubbleSortWhileNeeded,2004606
500,RANDOM,BubbleSortWhileNeeded,2039526
500,RANDOM,BubbleSortWhileNeeded,2109170
500,RANDOM,BubbleSortWhileNeeded,2003188
500,RANDOM,BubbleSortWhileNeeded,2023984
500,RANDOM,BubbleSortWhileNeeded,2127993
500,RANDOM,BubbleSortWhileNeeded,2139209
500,RANDOM,BubbleSortWhileNeeded,2133069
500,RANDOM,BubbleSortWhileNeeded,2122801
500,RANDOM,BubbleSortWhileNeeded,2173271
500,RANDOM,BubbleSortWhileNeeded,2142871
500,RANDOM,BubbleSortWhileNeeded,2133349
500,RANDOM,BubbleSortWhileNeeded,2095280
500,RANDOM,BubbleSortWhileNeeded,2143985
500,RANDOM,BubbleSortWhileNeeded,2119042
500,RANDOM,BubbleSortWhileNeeded,2128510
500,RANDOM,BubbleSortWhileNeeded,2158554
500,RANDOM,BubbleSortWhileNeeded,2116571
500,RANDOM,BubbleSortWhileNeeded,2108144
500,RANDOM,BubbleSortWhileNeeded,2158606
500,RANDOM,BubbleSortWhileNeeded,2120713
500,RANDOM,BubbleSortWhileNeeded,2137127
500,RANDOM,BubbleSortWhileNeeded,2122873
500,RANDOM,BubbleSortWhileNeeded,2120460
500,RANDOM,BubbleSortWhileNeeded,2070962
500,RANDOM,BubbleSortWhileNeeded,2117532
500,RANDOM,BubbleSortWhileNeeded,2104679
500,RANDOM,BubbleSortWhileNeeded,2122438
500,RANDOM,BubbleSortWhileNeeded,2087735
500,RANDOM,BubbleSortWhileNeeded,2009592
500,RANDOM,BubbleSortWhileNeeded,2091371
500,RANDOM,BubbleSortWhileNeeded,2135568
500,RANDOM,BubbleSortWhileNeeded,2000860
500,RANDOM,BubbleSortWhileNeeded,2014948
500,RANDOM,BubbleSortWhileNeeded,2014053
500,RANDOM,BubbleSortWhileNeeded,2040195
500,RANDOM,BubbleSortWhileNeeded,2022007
500,RANDOM,BubbleSortWhileNeeded,2070533
500,RANDOM,BubbleSortWhileNeeded,2071477
500,RANDOM,BubbleSortWhileNeeded,2031035
500,RANDOM,BubbleSortWhileNeeded,2040594
500,RANDOM,BubbleSortWhileNeeded,2059296
500,RANDOM,BubbleSortWhileNeeded,2037752
500,RANDOM,BubbleSortWhileNeeded,2017935
500,RANDOM,BubbleSortWhileNeeded,2064867
500,RANDOM,BubbleSortWhileNeeded,2029175
500,RANDOM,BubbleSortWhileNeeded,2040093
500,RANDOM,BubbleSortWhileNeeded,2030873
500,RANDOM,BubbleSortWhileNeeded,2050432
500,RANDOM,BubbleSortWhileNeeded,2061453
500,RANDOM,BubbleSortWhileNeeded,2076174
500,RANDOM,BubbleSortWhileNeeded,2078014
500,RANDOM,BubbleSortWhileNeeded,2061580
500,RANDOM,BubbleSortWhileNeeded,2037663
500,RANDOM,BubbleSortWhileNeeded,2031106
500,RANDOM,BubbleSortWhileNeeded,2015633
500,RANDOM,BubbleSortWhileNeeded,2028994
500,RANDOM,BubbleSortWhileNeeded,2060382
500,RANDOM,BubbleSortWhileNeeded,2033410
500,RANDOM,BubbleSortWhileNeeded,2041807
500,RANDOM,BubbleSortWhileNeeded,2067120
500,RANDOM,BubbleSortWhileNeeded,2100695
500,RANDOM,BubbleSortWhileNeeded,2018715
500,RANDOM,BubbleSortWhileNeeded,2018908
500,RANDOM,BubbleSortWhileNeeded,2079903
500,RANDOM,BubbleSortWhileNeeded,2006500
500,RANDOM,BubbleSortWhileNeeded,2120037
500,RANDOM,BubbleSortWhileNeeded,2003331
500,RANDOM,BubbleSortWhileNeeded,2022934
500,RANDOM,BubbleSortWhileNeeded,2060161
500,RANDOM,BubbleSortWhileNeeded,2169406
500,RANDOM,BubbleSortWhileNeeded,2197845
500,RANDOM,BubbleSortWhileNeeded,2150663
500,RANDOM,BubbleSortWhileNeeded,2156807
500,RANDOM,BubbleSortWhileNeeded,2066787
500,RANDOM,BubbleSortWhileNeeded,2110841
500,RANDOM,BubbleSortWhileNeeded,2112579
500,RANDOM,BubbleSortWhileNeeded,2138575
500,RANDOM,BubbleSortWhileNeeded,2133051
500,RANDOM,BubbleSortWhileNeeded,2147020
500,RANDOM,BubbleSortWhileNeeded,2047735
500,SORTED,BubbleSortPassPerItem,2496593
500,SORTED,BubbleSortPassPerItem,2517247
500,SORTED,BubbleSortPassPerItem,2502675
500,SORTED,BubbleSortPassPerItem,2515821
500,SORTED,BubbleSortPassPerItem,2504033
500,SORTED,BubbleSortPassPerItem,2500387
500,SORTED,BubbleSortPassPerItem,2496358
500,SORTED,BubbleSortPassPerItem,2514117
500,SORTED,BubbleSortPassPerItem,2495584
500,SORTED,BubbleSortPassPerItem,2511561
500,SORTED,BubbleSortPassPerItem,2500938
500,SORTED,BubbleSortPassPerItem,2509535
500,SORTED,BubbleSortPassPerItem,2504287
500,SORTED,BubbleSortPassPerItem,2504051
500,SORTED,BubbleSortPassPerItem,2517279
500,SORTED,BubbleSortPassPerItem,2532548
500,SORTED,BubbleSortPassPerItem,2547868
500,SORTED,BubbleSortPassPerItem,2491895
500,SORTED,BubbleSortPassPerItem,2517186
500,SORTED,BubbleSortPassPerItem,2516442
500,SORTED,BubbleSortPassPerItem,2668908
500,SORTED,BubbleSortPassPerItem,2535026
500,SORTED,BubbleSortPassPerItem,2530605
500,SORTED,BubbleSortPassPerItem,2523546
500,SORTED,BubbleSortPassPerItem,2524638
500,SORTED,BubbleSortPassPerItem,2495195
500,SORTED,BubbleSortPassPerItem,2512771
500,SORTED,BubbleSortPassPerItem,2527583
500,SORTED,BubbleSortPassPerItem,2531256
500,SORTED,BubbleSortPassPerItem,2521701
500,SORTED,BubbleSortPassPerItem,2520901
500,SORTED,BubbleSortPassPerItem,2507766
500,SORTED,BubbleSortPassPerItem,2518583
500,SORTED,BubbleSortPassPerItem,2576460
500,SORTED,BubbleSortPassPerItem,2748930
500,SORTED,BubbleSortPassPerItem,2575410
500,SORTED,BubbleSortPassPerItem,2521517
500,SORTED,BubbleSortPassPerItem,2517385
500,SORTED,BubbleSortPassPerItem,2513413
500,SORTED,BubbleSortPassPerItem,2500485
500,SORTED,BubbleSortPassPerItem,2507700
500,SORTED,BubbleSortPassPerItem,2955477
500,SORTED,BubbleSortPassPerItem,2620221
500,SORTED,BubbleSortPassPerItem,2504622
500,SORTED,BubbleSortPassPerItem,2515127
500,SORTED,BubbleSortPassPerItem,2526632
500,SORTED,BubbleSortPassPerItem,2608877
500,SORTED,BubbleSortPassPerItem,2516500
500,SORTED,BubbleSortPassPerItem,2501905
500,SORTED,BubbleSortPassPerItem,2496007
500,SORTED,BubbleSortPassPerItem,2509711
500,SORTED,BubbleSortPassPerItem,2512064
500,SORTED,BubbleSortPassPerItem,2500790
500,SORTED,BubbleSortPassPerItem,2491587
500,SORTED,BubbleSortPassPerItem,2508974
500,SORTED,BubbleSortPassPerItem,2497855
500,SORTED,BubbleSortPassPerItem,2493641
500,SORTED,BubbleSortPassPerItem,2517620
500,SORTED,BubbleSortPassPerItem,2529116
500,SORTED,BubbleSortPassPerItem,2492810
500,SORTED,BubbleSortPassPerItem,2500716
500,SORTED,BubbleSortPassPerItem,2503682
500,SORTED,BubbleSortPassPerItem,2504314
500,SORTED,BubbleSortPassPerItem,2515396
500,SORTED,BubbleSortPassPerItem,2493975
500,SORTED,BubbleSortPassPerItem,2506249
500,SORTED,BubbleSortPassPerItem,2560216
500,SORTED,BubbleSortPassPerItem,2504262
500,SORTED,BubbleSortPassPerItem,2509698
500,SORTED,BubbleSortPassPerItem,2515190
500,SORTED,BubbleSortPassPerItem,2521696
500,SORTED,BubbleSortPassPerItem,2520877
500,SORTED,BubbleSortPassPerItem,2498328
500,SORTED,BubbleSortPassPerItem,2504406
500,SORTED,BubbleSortPassPerItem,2538251
500,SORTED,BubbleSortPassPerItem,2587665
500,SORTED,BubbleSortPassPerItem,2647678
500,SORTED,BubbleSortPassPerItem,2565704
500,SORTED,BubbleSortPassPerItem,3365018
500,SORTED,BubbleSortPassPerItem,3953944
500,SORTED,BubbleSortPassPerItem,3980237
500,SORTED,BubbleSortPassPerItem,3051869
500,SORTED,BubbleSortPassPerItem,2579133
500,SORTED,BubbleSortPassPerItem,2655493
500,SORTED,BubbleSortPassPerItem,2493235
500,SORTED,BubbleSortPassPerItem,2519781
500,SORTED,BubbleSortPassPerItem,2520231
500,SORTED,BubbleSortPassPerItem,2496177
500,SORTED,BubbleSortPassPerItem,2509926
500,SORTED,BubbleSortPassPerItem,2515334
500,SORTED,BubbleSortPassPerItem,2501767
500,SORTED,BubbleSortPassPerItem,2503754
500,SORTED,BubbleSortPassPerItem,2498235
500,SORTED,BubbleSortPassPerItem,2550471
500,SORTED,BubbleSortPassPerItem,2508038
500,SORTED,BubbleSortPassPerItem,2449257
500,SORTED,BubbleSortPassPerItem,2499682
500,SORTED,BubbleSortPassPerItem,2503382
500,SORTED,BubbleSortPassPerItem,2495797
500,SORTED,BubbleSortPassPerItem,2494332
500,SORTED,BubbleSortPassPerItem,2492689
500,SORTED,BubbleSortPassPerItem,2541833
500,SORTED,BubbleSortPassPerItem,2501378
500,SORTED,BubbleSortPassPerItem,2496046
500,SORTED,BubbleSortPassPerItem,2513860
500,SORTED,BubbleSortPassPerItem,2510873
500,SORTED,BubbleSortPassPerItem,2505100
500,SORTED,BubbleSortPassPerItem,2503313
